date,KOSPI,SP500,VIX,US10,KR10,GOLD,CRUDE_W,NIKKEI,EUROSTX
2001-09-26,,1163.5,,50.73438500000003,,854.2999999999996,-5.899999999999992,,
2001-09-27,,1172.5,,51.17969750000003,,852.6999999999996,-5.579999999999991,,
2001-09-28,,1193.5,,51.03907250000003,,853.3999999999996,-4.949999999999992,,
2001-10-01,,1192.5,,51.31251000000003,,852.5999999999996,-5.069999999999993,,
2001-10-02,,1205.5,,51.59376000000003,,850.2999999999995,-5.5199999999999925,,
2001-10-03,,1223.5,,51.74219750000003,,850.9999999999995,-6.189999999999991,,
2001-10-04,,1224.5,,51.71094750000003,,850.9999999999995,-5.659999999999993,,
2001-10-05,,1221.5,,51.78126000000003,,851.8999999999996,-5.819999999999993,,
2001-10-08,,1214.5,,,,852.7999999999995,-5.7699999999999925,,
2001-10-09,,1208.5,,51.26563500000003,,849.0999999999996,-5.739999999999991,,
2001-10-10,,1232.5,,51.34376000000003,,846.0999999999996,-5.669999999999991,,
2001-10-11,,1249.5,,50.76563500000003,,841.9999999999995,-4.939999999999991,,
2001-10-12,,1243.5,,50.82032250000003,,845.0999999999996,-5.809999999999992,,
2001-10-15,,1242.5,,51.32032250000003,,842.0999999999996,-6.049999999999994,,
2001-10-16,,1248.5,,51.53907250000003,,842.2999999999995,-6.289999999999992,,
2001-10-17,,1225.5,,51.57032250000003,,843.3999999999996,-6.289999999999992,,
2001-10-18,,1222.5,,51.62501000000003,,839.1999999999996,-6.529999999999994,,
2001-10-19,,1222.5,,51.20313500000003,,840.0999999999996,-6.089999999999993,,
2001-10-22,,1243.5,,51.26563500000003,,835.4999999999995,-6.089999999999993,,
2001-10-23,,1237.5,,51.12501000000003,,835.8999999999996,-6.419999999999995,,
2001-10-24,,1234.5,,51.51563500000003,,835.6999999999996,-6.149999999999992,,
2001-10-25,,1252.5,,51.89844750000003,,837.5999999999996,-6.399999999999992,,
2001-10-26,,1251.5,,51.99219750000003,,837.6999999999996,-6.319999999999993,,
2001-10-29,,1222.5,,52.32032250000003,,839.0999999999996,-6.2599999999999945,,
2001-10-30,,1208.5,,52.89063500000003,,840.5999999999996,-6.529999999999994,,
2001-10-31,,1210.5,,53.78126000000003,,839.8999999999996,-6.929999999999993,,
2001-11-01,,1232.5,,53.84376000000003,,840.0999999999996,-7.379999999999992,,
2001-11-02,,1239.5,,53.09376000000003,,840.1999999999996,-7.259999999999994,,
2001-11-05,,1253.5,,53.49219750000003,,838.8999999999996,-7.459999999999994,,
2001-11-06,,1270.5,,53.70313500000003,,839.5999999999996,-7.629999999999992,,
2001-11-07,,1269.5,,54.28126000000003,,840.6999999999996,-7.579999999999991,,
2001-11-08,,1273.5,,53.51563500000003,,836.4999999999995,-6.899999999999992,,
2001-11-09,,1273.5,,53.42188500000003,,837.0999999999996,-6.169999999999995,,
2001-11-12,,1266.5,,,,837.9999999999995,-6.729999999999993,,
2001-11-13,,1291.5,,52.85157250000003,,837.3999999999996,-6.599999999999994,,
2001-11-14,,1293.5,,51.84376000000003,,837.3999999999996,-7.779999999999994,,
2001-11-15,,1294.5,,50.20313500000003,,834.6999999999996,-8.819999999999993,,
2001-11-16,,1289.5,,49.17188500000003,,834.2999999999995,-8.349999999999994,,
2001-11-19,,1304.5,,50.14844750000003,,832.2999999999995,-8.059999999999992,,
2001-11-20,,1293.5,,49.42188500000003,,832.5999999999996,-7.759999999999994,,
2001-11-21,,1286.5,,48.67969750000003,,832.4999999999995,-7.989999999999991,,
2001-11-23,,1302.5,,48.34376000000003,,,,,
2001-11-26,,1305.5,,48.34376000000003,,831.8999999999996,-8.249999999999993,,
2001-11-27,,1300.5,,48.95313500000003,,832.7999999999995,-7.799999999999994,,
2001-11-28,,1278.5,,48.92188500000003,,833.4999999999995,-7.779999999999994,,
2001-11-29,,1294.5,,50.28907250000003,,833.0999999999996,-8.089999999999993,,
2001-11-30,,1289.5,,50.46094750000003,,833.2999999999995,-7.579999999999991,,
2001-12-03,,1278.5,,50.71876000000003,,836.2999999999995,-7.099999999999994,,
2001-12-04,,1297.5,,51.14063500000003,,834.6999999999996,-7.359999999999992,,
2001-12-05,,1318.5,,49.32032250000003,,832.9999999999995,-7.539999999999992,,
2001-12-06,,1318.5,,48.53126000000003,,833.3999999999996,-8.109999999999992,,
2001-12-07,,1310.5,,47.46094750000003,,833.0999999999996,-7.449999999999992,,
2001-12-10,,1289.5,,47.73438500000003,,831.3999999999996,-8.039999999999992,,
2001-12-11,,1285.5,,48.17188500000003,,831.2999999999995,-8.399999999999991,,
2001-12-12,,1287.0,,48.95313500000003,,832.8999999999996,-8.279999999999994,,
2001-12-13,,1264.75,,48.03126000000003,,832.9999999999995,-8.399999999999991,,
2001-12-14,,1274.25,,47.49219750000003,,836.9999999999995,-7.6399999999999935,,
2001-12-17,,1285.75,,47.14063500000003,,836.6999999999996,-7.649999999999991,,
2001-12-18,,1293.5,,47.89844750000003,,839.2999999999995,-7.6399999999999935,,
2001-12-19,,1301.0,,48.53126000000003,,834.3999999999996,-7.489999999999991,,
2001-12-20,,1290.0,,48.45313500000003,,834.8999999999996,-7.869999999999994,,
2001-12-21,,1296.25,,48.14063500000003,,836.6999999999996,-7.649999999999991,,
2001-12-24,,1295.0,,47.78907250000003,,,,,
2001-12-26,,1300.75,,47.46094750000003,,837.9999999999995,-6.359999999999992,,
2001-12-27,,1307.25,,48.12501000000003,,836.0999999999996,-6.689999999999994,,
2001-12-28,,1307.0,,48.03907250000003,,835.1999999999996,-7.089999999999993,,
2001-12-31,,1297.0,,48.64844750000003,,837.3999999999996,-7.519999999999992,,
2002-01-02,,1301.75,,47.82032250000003,,837.5999999999996,-6.689999999999994,,
2002-01-03,,1314.25,,48.09376000000003,,836.8999999999996,-7.259999999999994,,
2002-01-04,,1323.0,,48.06251000000003,,837.5999999999996,-6.419999999999995,,
2002-01-07,,1314.5,,48.82032250000003,,837.2999999999995,-6.629999999999992,,
2002-01-08,,1311.0,,48.78907250000003,,837.5999999999996,-6.839999999999993,,
2002-01-09,,1302.25,,48.82032250000003,,842.0999999999996,-7.399999999999991,,
2002-01-10,,1306.75,,49.53907250000003,,845.7999999999995,-6.989999999999991,,
2002-01-11,,1295.5,,50.14844750000003,,846.0999999999996,-7.409999999999993,,
2002-01-14,,1288.0,,50.23438500000003,,844.0999999999996,-8.039999999999992,,
2002-01-15,,1296.75,,50.53126000000003,,843.0999999999996,-8.079999999999991,,
2002-01-16,,1273.75,,50.46094750000003,,845.9999999999995,-7.829999999999991,,
2002-01-17,,1282.0,,49.82032250000003,,843.0999999999996,-8.459999999999994,,
2002-01-18,,1276.75,,50.14844750000003,,841.7999999999995,-8.399999999999991,,
2002-01-22,,1269.25,,50.09376000000003,,840.1999999999996,-8.129999999999992,,
2002-01-23,,1276.75,,49.42969750000003,,837.2999999999995,-8.039999999999992,,
2002-01-24,,1281.0,,49.21876000000003,,836.7999999999995,-7.989999999999991,,
2002-01-25,,1281.0,,48.96094750000003,,837.4999999999995,-7.6399999999999935,,
2002-01-28,,1283.25,,48.99219750000003,,836.8999999999996,-7.649999999999991,,
2002-01-29,,1248.25,,49.78126000000003,,839.7999999999995,-7.939999999999994,,
2002-01-30,,1263.25,,49.82032250000003,,840.2999999999995,-8.089999999999993,,
2002-01-31,,1278.25,,49.39063500000003,,840.2999999999995,-7.739999999999991,,
2002-02-01,,1271.25,,49.76563500000003,,844.1999999999996,-7.229999999999993,,
2002-02-04,,1243.0,,50.39844750000003,,847.4999999999995,-7.519999999999992,,
2002-02-05,,1236.75,,50.46094750000003,,856.4999999999995,-7.549999999999994,,
2002-02-06,,1231.0,,50.26563500000003,,855.6999999999996,-7.799999999999994,,
2002-02-07,,1224.75,,50.07032250000003,,857.9999999999995,-7.799999999999994,,
2002-02-08,,1244.25,,50.46094750000003,,861.7999999999995,-7.369999999999994,,
2002-02-11,,1258.0,,50.34376000000003,,858.1999999999996,-6.479999999999993,,
2002-02-12,,1255.25,,49.82032250000003,,858.6999999999996,-7.129999999999992,,
2002-02-13,,1266.5,,49.64063500000003,,857.3999999999996,-6.839999999999993,,
2002-02-14,,1264.5,,49.92188500000003,,857.5999999999996,-6.879999999999992,,
2002-02-15,,1252.5,,50.59376000000003,,856.2999999999995,-6.739999999999991,,
2002-02-19,,1231.5,,50.46094750000003,,850.9999999999995,-7.129999999999992,,
2002-02-20,,1248.75,,50.51563500000003,,849.9999999999995,-7.569999999999993,,
2002-02-21,,1226.75,,50.57032250000003,,850.8999999999996,-7.179999999999993,,
2002-02-22,,1239.5,,50.89844750000003,,850.8999999999996,-7.169999999999995,,
2002-02-25,,1257.25,,50.74219750000003,,850.2999999999995,-7.579999999999991,,
2002-02-26,,1255.75,,50.25001000000003,,855.5999999999996,-6.879999999999992,,
2002-02-27,,1259.25,,51.03907250000003,,853.9999999999995,-6.909999999999993,,
2002-02-28,,1254.75,,50.75001000000003,,854.4999999999995,-6.489999999999991,,
2002-03-01,,1280.25,,50.00001000000003,,855.7999999999995,-5.949999999999992,,
2002-03-04,,1299.5,,49.81251000000003,,854.4999999999995,-5.909999999999993,,
2002-03-05,,1296.75,,49.78126000000003,,851.7999999999995,-5.289999999999992,,
2002-03-06,,1310.25,,49.60157250000003,,851.2999999999995,-5.239999999999991,,
2002-03-07,,1307.0,,48.35938500000003,,847.8999999999996,-4.799999999999994,,
2002-03-08,,1311.5,,47.66407250000003,,847.6999999999996,-4.569999999999993,,
2002-03-11,,1314.0,,47.66407250000003,,848.6999999999996,-4.049999999999994,,
2002-03-12,,1314.5,,47.78126000000003,,851.1999999999996,-4.119999999999994,,
2002-03-13,,1302.25,,48.19532250000003,,851.1999999999996,-4.229999999999993,,
2002-03-14,,1300.5,,47.14063500000003,,848.5999999999996,-4.2699999999999925,,
2002-03-15,,1311.75,,47.49219750000003,,847.4999999999995,-4.279999999999994,,
2002-03-18,,1312.25,,47.83594750000003,,849.6999999999996,-3.7999999999999936,,
2002-03-19,,1319.25,,47.66407250000003,,850.3999999999996,-3.859999999999992,,
2002-03-20,,1297.25,,47.14063500000003,,849.7999999999995,-4.039999999999992,,
2002-03-21,,1297.75,,47.33594750000003,,850.4999999999995,-3.469999999999992,,
2002-03-22,,1294.5,,47.28126000000003,,854.9999999999995,-3.529999999999994,,
2002-03-25,,1280.5,,47.19532250000003,,855.0999999999996,-3.7999999999999936,,
2002-03-26,,1287.0,,47.67188500000003,,854.1999999999996,-3.5199999999999925,,
2002-03-27,,1290.0,,47.75001000000003,,859.5999999999996,-3.2599999999999945,,
2002-03-28,,1294.25,,47.28126000000003,,859.9999999999995,-3.0199999999999925,,
2002-04-01,,1289.5,,47.30469750000003,,860.5999999999996,-2.719999999999992,,
2002-04-02,,1283.0,,47.91407250000003,,863.3999999999996,-2.1799999999999926,,
2002-04-03,,1275.25,,48.46876000000003,,859.8999999999996,-2.2699999999999925,,
2002-04-04,,1270.75,,48.49219750000003,,858.3999999999996,-2.9599999999999937,,
2002-04-05,,1270.5,,49.06251000000003,,857.3999999999996,-3.2699999999999925,,
2002-04-08,,1272.5,,48.83594750000003,,857.6999999999996,-3.2299999999999933,,
2002-04-09,,1265.5,,49.06251000000003,,855.8999999999996,-3.729999999999993,,
2002-04-10,,1277.0,,48.94532250000003,,858.8999999999996,-3.629999999999992,,
2002-04-11,,1249.0,,49.10157250000003,,859.3999999999996,-4.429999999999993,,
2002-04-12,,1257.0,,49.50001000000003,,859.2999999999995,-5.429999999999993,,
2002-04-15,,1249.25,,49.71094750000003,,857.0999999999996,-4.449999999999992,,
2002-04-16,,1274.75,,49.42188500000003,,855.8999999999996,-4.249999999999993,,
2002-04-17,,1273.0,,49.14063500000003,,859.1999999999996,-3.6399999999999935,,
2002-04-18,,1268.0,,49.24219750000003,,861.5999999999996,-3.7099999999999937,,
2002-04-19,,1271.75,,49.35938500000003,,859.3999999999996,-3.409999999999993,,
2002-04-22,,1253.25,,49.56251000000003,,859.9999999999995,-3.2599999999999945,,
2002-04-23,,1248.25,,49.58594750000003,,860.9999999999995,-3.1699999999999946,,
2002-04-24,,1236.75,,50.10938500000003,,861.1999999999996,-3.309999999999992,,
2002-04-25,,1237.5,,50.25001000000003,,864.9999999999995,-3.0999999999999943,,
2002-04-26,,1217.0,,50.53907250000003,,868.4999999999995,-2.819999999999993,,
2002-04-29,,1210.0,,50.28126000000003,,867.8999999999996,-2.579999999999991,,
2002-04-30,,1222.25,,50.39063500000003,,865.5999999999996,-2.6099999999999923,,
2002-05-01,,1233.5,,50.64063500000003,,865.7999999999995,-2.9799999999999933,,
2002-05-02,,1229.5,,50.24219750000003,,864.9999999999995,-3.379999999999992,,
2002-05-03,,1218.0,,50.67188500000003,,868.8999999999996,-3.1099999999999923,,
2002-05-06,,1196.75,,50.55469750000003,,867.8999999999996,-3.4199999999999946,,
2002-05-07,,1192.5,,50.66407250000003,,868.2999999999995,-3.069999999999993,,
2002-05-08,,1231.5,,49.67188500000003,,864.8999999999996,-2.5199999999999925,,
2002-05-09,,1219.0,,49.99219750000003,,866.1999999999996,-2.4599999999999937,,
2002-05-10,,1199.0,,50.52344750000003,,867.6999999999996,-2.219999999999992,,
2002-05-13,,1220.5,,49.89063500000003,,867.2999999999995,-1.879999999999992,,
2002-05-14,,1243.5,,49.28126000000003,,863.9999999999995,-1.3499999999999943,,
2002-05-15,,1239.5,,49.55469750000003,,865.3999999999996,-2.439999999999994,,
2002-05-16,,1244.0,,50.08594750000003,,866.4999999999995,-2.199999999999992,,
2002-05-17,,1250.25,,49.66407250000003,,867.2999999999995,-2.0999999999999943,,
2002-05-20,,1238.5,,50.10938500000003,,872.3999999999996,-2.029999999999994,,
2002-05-21,,1228.0,,50.46094750000003,,872.4999999999995,-2.539999999999992,,
2002-05-22,,1230.0,,50.83594750000003,,874.6999999999996,-2.559999999999992,,
2002-05-23,,1242.0,,50.56251000000003,,879.1999999999996,-2.659999999999993,,
2002-05-24,,1227.5,,50.77344750000003,,877.0999999999996,-2.779999999999994,,
2002-05-28,,1221.5,,50.85157250000003,,880.4999999999995,-3.3499999999999943,,
2002-05-29,,1212.75,,51.25001000000003,,881.8999999999996,-2.9799999999999933,,
2002-05-30,,1210.75,,51.60938500000003,,881.7999999999995,-3.879999999999992,,
2002-05-31,,1212.5,,51.50001000000003,,882.5999999999996,-3.5199999999999925,,
2002-06-03,,1183.75,,51.56251000000003,,882.7999999999995,-3.659999999999993,,
2002-06-04,,1186.5,,51.74219750000003,,883.8999999999996,-3.439999999999994,,
2002-06-05,,1195.5,,51.58594750000003,,877.1999999999996,-3.569999999999993,,
2002-06-06,,1174.5,,51.83594750000003,,880.8999999999996,-3.3999999999999915,,
2002-06-07,,1173.25,,51.56251000000003,,880.4999999999995,-3.379999999999992,,
2002-06-10,,1177.0,,51.72657250000003,,874.5999999999996,-3.749999999999993,,
2002-06-11,,1159.25,,52.08594750000003,,875.5999999999996,-3.809999999999992,,
2002-06-12,,1165.25,,52.35157250000003,,876.1999999999996,-3.4899999999999918,,
2002-06-13,,1155.75,,52.66407250000003,,873.5999999999996,-2.7599999999999945,,
2002-06-14,,1154.0,,53.47657250000003,,874.8999999999996,-2.5199999999999925,,
2002-06-17,,1180.5,,53.06251000000003,,873.1999999999996,-2.559999999999992,,
2002-06-18,,1189.25,,53.14063500000003,,874.7999999999995,-3.029999999999994,,
2002-06-19,,1164.25,,54.03126000000003,,875.3999999999996,-3.0499999999999936,,
2002-06-20,,1151.75,,53.25001000000003,,878.7999999999995,-2.659999999999993,,
2002-06-21,,1136.0,,53.83594750000003,,880.1999999999996,-2.8499999999999943,,
2002-06-24,,1141.0,,53.33594750000003,,879.7999999999995,-2.3599999999999923,,
2002-06-25,,1118.5,,53.38282250000003,,875.5999999999996,-2.6499999999999915,,
2002-06-26,,1118.75,,54.27344750000003,,875.8999999999996,-2.389999999999993,,
2002-06-27,,1136.0,,53.55469750000003,,874.6999999999996,-2.309999999999992,,
2002-06-28,,1134.0,,53.45313500000003,,868.9999999999995,-2.219999999999992,,
2002-07-01,,1113.5,,53.53126000000003,,869.4999999999995,-2.219999999999992,,
2002-07-02,,1091.5,,54.14063500000003,,868.2999999999995,-2.279999999999994,,
2002-07-03,,1097.25,,54.06251000000003,,866.3999999999996,-2.2699999999999925,,
2002-07-05,,1135.0,,53.25001000000003,,,,,
2002-07-08,,1122.25,,53.63282250000003,,867.5999999999996,-2.7399999999999918,,
2002-07-09,,1098.0,,54.16407250000003,,871.5999999999996,-2.7599999999999945,,
