date,TREND,RISK,FLOW,COST,FLOW_SCORE,레짐,목표비중,실제비중,종가
2009-07-27,0.2827,0.3233,0.7461,-0.2122,0.3345,확장(Risk-On),1.0,0.5,1012.0
2009-07-28,0.1811,0.2936,0.8369,-0.2771,0.3045,확장(Risk-On),1.0,0.5,1008.0
2009-07-29,0.2203,0.1977,0.7984,-0.3345,0.2759,확장(Risk-On),1.0,0.5,1007.0
2009-07-30,0.1435,0.3079,0.8576,-0.4237,0.2781,확장(Risk-On),1.0,0.5,1014.25
2009-07-31,0.3078,0.1444,0.7142,-0.1373,0.3018,확장(Risk-On),1.0,0.5,1016.5
2009-08-03,0.4744,0.4775,0.8626,-0.3161,0.4537,확장(Risk-On),1.0,1.0,1032.75
2009-08-04,0.5591,0.671,0.8587,-0.5344,0.4979,확장(Risk-On),1.0,1.0,1036.75
2009-08-05,0.5513,0.8411,1.0265,-0.8243,0.5362,확장(Risk-On),1.0,1.0,1032.75
2009-08-06,0.5631,0.6338,0.9665,-0.5693,0.5118,확장(Risk-On),1.0,1.0,1027.0
2009-08-07,0.709,0.7852,1.0043,-0.935,0.5553,확장(Risk-On),1.0,1.0,1038.5
2009-08-10,0.8869,0.4539,0.8986,-0.7035,0.543,확장(Risk-On),1.0,1.0,1039.5
2009-08-11,0.5271,0.1834,0.77,-0.4911,0.3492,확장(Risk-On),1.0,1.0,1025.0
2009-08-12,0.6229,0.3603,0.8425,-0.2205,0.4857,확장(Risk-On),1.0,1.0,1034.25
2009-08-13,0.4714,0.3802,1.0581,-0.0993,0.5097,확장(Risk-On),1.0,1.0,1045.5
2009-08-14,0.3689,0.2792,0.9903,-0.0805,0.4344,확장(Risk-On),1.0,1.0,1037.75
2009-08-17,0.0349,-0.2273,0.7756,-0.1356,0.129,중립(Neutral),0.5,1.0,1010.25
2009-08-18,0.1145,-0.1385,0.6848,-0.1716,0.1509,중립(Neutral),0.5,1.0,1021.5
2009-08-19,0.1619,-0.1817,0.9227,-0.0507,0.2343,확장(Risk-On),1.0,1.0,1029.0
2009-08-20,0.2915,-0.1011,0.9867,-0.1488,0.3011,확장(Risk-On),1.0,1.0,1036.75
2009-08-21,0.3409,0.0344,0.9733,-0.2158,0.3389,확장(Risk-On),1.0,1.0,1057.5
2009-08-24,0.3531,-0.1156,0.886,-0.1796,0.2892,확장(Risk-On),1.0,1.0,1056.5
2009-08-25,0.312,-0.0674,0.8613,-0.0997,0.2927,확장(Risk-On),1.0,1.0,1058.0
2009-08-26,0.3751,0.044,0.7815,-0.1337,0.3176,확장(Risk-On),1.0,1.0,1058.75
2009-08-27,0.3251,-0.0392,0.9161,-0.1779,0.3063,확장(Risk-On),1.0,1.0,1061.25
2009-08-28,0.1924,-0.1696,0.8896,-0.1862,0.2194,확장(Risk-On),1.0,1.0,1059.5
2009-08-31,0.2117,-0.3811,0.8922,-0.1111,0.1852,중립(Neutral),0.5,1.0,1052.75
2009-09-01,-0.2294,-0.8047,0.53,-0.0404,-0.155,중립(Neutral),0.5,0.5,1028.5
2009-09-02,-0.3133,-0.8548,0.3987,-0.3437,-0.2752,수축(Risk-Off),0.0,0.5,1026.25
2009-09-03,-0.2047,-0.5548,0.2946,-0.3058,-0.1826,중립(Neutral),0.5,0.5,1033.75
2009-09-04,0.0852,-0.3214,0.2494,-0.3608,-0.0423,중립(Neutral),0.5,0.5,1046.0
2009-09-07,0.0656,-0.157,0.5139,-0.3391,0.0613,중립(Neutral),0.5,0.5,1053.75
2009-09-08,0.1939,-0.0495,0.6565,-0.3334,0.1696,중립(Neutral),0.5,0.5,1057.0
2009-09-09,0.2943,0.107,0.8306,-0.2605,0.2983,확장(Risk-On),1.0,0.5,1064.5
2009-09-10,0.3455,-0.0366,0.7638,-0.2293,0.2683,확장(Risk-On),1.0,0.5,1073.75
2009-09-11,0.3739,-0.112,0.7103,-0.1971,0.2509,확장(Risk-On),1.0,0.5,1073.5
2009-09-14,0.5955,0.4105,0.9956,-0.269,0.5196,확장(Risk-On),1.0,0.5,1079.75
2009-09-15,0.7741,0.4029,0.8862,-0.3226,0.5448,확장(Risk-On),1.0,0.5,1082.25
2009-09-16,0.8586,0.412,0.9521,-0.3629,0.5871,확장(Risk-On),1.0,0.5,1099.75
2009-09-17,0.9198,0.3117,1.0516,-0.2531,0.6248,확장(Risk-On),1.0,0.5,1099.0
2009-09-18,1.0282,0.3411,0.9494,-0.1821,0.6552,확장(Risk-On),1.0,0.5,1097.25
2009-09-21,0.7501,0.31,0.9232,-0.1744,0.5447,확장(Risk-On),1.0,0.5,1096.75
2009-09-22,0.7714,0.4238,0.9485,-0.1847,0.5854,확장(Risk-On),1.0,0.5,1103.5
2009-09-23,0.7456,0.2958,0.8292,-0.1967,0.5127,확장(Risk-On),1.0,0.5,1095.25
2009-09-24,0.576,0.2143,1.0443,-0.1418,0.495,확장(Risk-On),1.0,0.5,1080.5
2009-09-25,0.6511,0.1134,1.1045,-0.1186,0.5146,확장(Risk-On),1.0,0.5,1077.25
2009-09-28,0.9693,0.3167,1.137,-0.1657,0.6778,확장(Risk-On),1.0,0.5,1095.25
2009-09-29,1.1452,0.6037,1.1933,-0.1971,0.8205,확장(Risk-On),1.0,0.5,1091.0
2009-09-30,1.4461,0.6572,1.0581,-0.2219,0.9017,확장(Risk-On),1.0,0.5,1089.25
2009-10-01,1.083,-0.059,0.7326,-0.0909,0.5338,확장(Risk-On),1.0,1.0,1063.75
2009-10-02,0.7743,-0.1634,0.7603,-0.015,0.418,확장(Risk-On),1.0,1.0,1058.0
2009-10-05,0.9427,-0.0247,0.7242,-0.0836,0.4923,확장(Risk-On),1.0,1.0,1072.75
2009-10-06,1.2134,0.1004,0.6925,-0.0346,0.6177,확장(Risk-On),1.0,1.0,1084.75
2009-10-07,1.2514,-0.0952,0.5254,0.063,0.555,확장(Risk-On),1.0,1.0,1089.75
2009-10-08,1.2597,-0.0101,0.5001,-0.0028,0.563,확장(Risk-On),1.0,1.0,1100.0
2009-10-09,1.1074,0.1869,0.5455,-0.0335,0.5657,확장(Risk-On),1.0,1.0,1104.25
2009-10-12,1.1218,0.1959,0.446,-0.1016,0.5378,확장(Risk-On),1.0,1.0,1107.75
2009-10-13,1.1214,0.1471,0.3903,0.0114,0.5285,확장(Risk-On),1.0,1.0,1105.0
2009-10-14,1.3014,0.2862,0.5902,-0.007,0.6735,확장(Risk-On),1.0,1.0,1124.0
2009-10-15,1.2867,0.2688,0.6213,-0.0266,0.6689,확장(Risk-On),1.0,1.0,1126.0
2009-10-16,1.229,0.247,0.4963,0.0251,0.6198,확장(Risk-On),1.0,1.0,1118.25
2009-10-19,1.1581,0.2383,0.5378,0.0208,0.6025,확장(Risk-On),1.0,1.0,1127.25
2009-10-20,1.0872,0.2162,0.3641,0.0547,0.5338,확장(Risk-On),1.0,1.0,1125.75
2009-10-21,0.7657,0.0958,0.3655,-0.0189,0.3805,확장(Risk-On),1.0,1.0,1114.25
2009-10-22,0.9665,0.409,0.4506,0.0567,0.5617,확장(Risk-On),1.0,1.0,1127.0
2009-10-23,0.8832,0.3224,0.2893,-0.0801,0.45,확장(Risk-On),1.0,1.0,1113.25
2009-10-26,0.7077,-0.1188,0.1256,-0.4015,0.1892,중립(Neutral),0.5,1.0,1102.5
2009-10-27,0.568,-0.2788,0.1392,-0.137,0.1434,중립(Neutral),0.5,1.0,1096.75
2009-10-28,0.3961,-0.7186,0.0026,-0.0775,-0.052,중립(Neutral),0.5,1.0,1074.75
2009-10-29,0.5533,-0.0744,0.1284,-0.473,0.1362,중립(Neutral),0.5,1.0,1097.75
2009-10-30,0.369,-0.9015,0.0646,-0.1476,-0.1022,중립(Neutral),0.5,1.0,1069.25
2009-11-02,0.5373,-0.8312,-0.0165,-0.1167,-0.0414,중립(Neutral),0.5,0.5,1075.25
2009-11-03,0.5768,-0.6701,-0.1715,-0.1967,-0.038,중립(Neutral),0.5,0.5,1078.0
2009-11-04,0.425,-0.6047,-0.1356,-0.4801,-0.1084,중립(Neutral),0.5,0.5,1083.25
2009-11-05,0.6586,-0.3665,-0.1335,-0.1611,0.0813,중립(Neutral),0.5,0.5,1099.5
2009-11-06,0.7037,-0.2788,-0.1385,0.216,0.1744,중립(Neutral),0.5,0.5,1102.5
2009-11-09,0.9288,0.0449,0.2503,0.2289,0.4332,확장(Risk-On),1.0,0.5,1128.0
2009-11-10,0.9727,0.0057,0.2,0.197,0.4214,확장(Risk-On),1.0,0.5,1128.25
2009-11-11,1.1902,-0.0312,0.0125,0.4496,0.4793,확장(Risk-On),1.0,0.5,1132.5
2009-11-12,0.9771,-0.2414,-0.1137,0.4414,0.3194,확장(Risk-On),1.0,0.5,1123.5
2009-11-13,0.8922,-0.3397,-0.1926,0.3513,0.2319,확장(Risk-On),1.0,0.5,1127.75
2009-11-16,1.0716,-0.2639,-0.2499,0.5886,0.3349,확장(Risk-On),1.0,0.5,1142.5
2009-11-17,0.9382,-0.2271,-0.3787,0.5789,0.2638,확장(Risk-On),1.0,0.5,1143.75
2009-11-18,0.8771,-0.0391,-0.1551,0.4824,0.3308,확장(Risk-On),1.0,0.5,1144.75
2009-11-19,0.7601,-0.3155,-0.3623,0.6265,0.1906,중립(Neutral),0.5,0.5,1130.5
2009-11-20,0.768,-0.1734,-0.4571,0.7853,0.229,확장(Risk-On),1.0,0.5,1126.25
2009-11-23,0.9488,0.1459,-0.4075,0.8158,0.3891,확장(Risk-On),1.0,0.5,1140.0
2009-11-24,1.0068,0.3416,-0.1345,0.8151,0.5264,확장(Risk-On),1.0,0.5,1139.25
2009-11-25,1.1652,0.5522,-0.0057,0.8919,0.6782,확장(Risk-On),1.0,0.5,1145.25
2009-11-26,0.9486,0.2156,-0.1411,0.8269,0.4747,확장(Risk-On),1.0,0.5,1121.0
2009-11-27,0.8951,-0.0648,-0.1829,0.8703,0.3819,확장(Risk-On),1.0,0.5,1125.75
2009-11-30,1.1769,-0.0966,-0.215,0.8267,0.458,확장(Risk-On),1.0,0.5,1131.0
2009-12-01,1.2509,0.1594,-0.2982,0.7489,0.5155,확장(Risk-On),1.0,1.0,1144.75
2009-12-02,1.2244,0.1912,-0.5218,0.6668,0.4459,확장(Risk-On),1.0,1.0,1144.25
2009-12-03,1.021,0.0061,-0.6913,0.7922,0.3049,확장(Risk-On),1.0,1.0,1134.25
2009-12-04,1.0433,0.1962,-0.2962,0.6309,0.4348,확장(Risk-On),1.0,1.0,1144.25
2009-12-07,0.8742,-0.0527,-0.3737,0.591,0.288,확장(Risk-On),1.0,1.0,1140.0
2009-12-08,0.5307,-0.3646,-0.3537,0.612,0.098,중립(Neutral),0.5,1.0,1126.25
2009-12-09,0.6224,-0.3216,-0.2764,0.6307,0.1629,중립(Neutral),0.5,1.0,1131.75
2009-12-10,0.6682,-0.1078,-0.3296,0.4739,0.1956,중립(Neutral),0.5,1.0,1138.25
2009-12-11,0.8029,-0.0627,-0.3104,0.3813,0.245,확장(Risk-On),1.0,1.0,1144.25
2009-12-14,0.7965,-0.016,-0.2571,0.1471,0.2326,확장(Risk-On),1.0,1.0,1149.5
2009-12-15,0.6429,-0.0477,-0.4728,-0.0024,0.0945,중립(Neutral),0.5,1.0,1145.0
2009-12-16,0.658,0.0691,-0.3907,0.1177,0.1676,중립(Neutral),0.5,1.0,1146.75
2009-12-17,0.5187,-0.0991,-0.4002,0.2827,0.0991,중립(Neutral),0.5,1.0,1135.25
2009-12-18,0.5936,0.0517,-0.439,0.1449,0.1327,중립(Neutral),0.5,1.0,1138.75
2009-12-21,0.7632,0.1964,-0.3554,-0.1987,0.1976,중립(Neutral),0.5,1.0,1149.25
2009-12-22,0.7457,0.3366,-0.2433,-0.4898,0.2109,확장(Risk-On),1.0,1.0,1154.5
2009-12-23,0.7832,0.3482,-0.1981,-0.7478,0.1995,중립(Neutral),0.5,1.0,1156.5
2009-12-24,0.7874,0.6437,-0.0087,-0.8361,0.3089,확장(Risk-On),1.0,1.0,1163.0
2009-12-28,1.0333,0.8591,0.0491,-1.1414,0.4175,확장(Risk-On),1.0,1.0,1164.0
2009-12-29,1.0014,0.7607,-0.0006,-1.0687,0.3802,확장(Risk-On),1.0,1.0,1162.75
2009-12-30,1.1209,0.567,-0.0601,-0.8504,0.3915,확장(Risk-On),1.0,1.0,1163.0
2009-12-31,0.9288,0.3912,-0.0896,-0.7789,0.2836,확장(Risk-On),1.0,1.0,1151.75
2010-01-04,1.0864,0.5803,-0.1197,-0.6973,0.3908,확장(Risk-On),1.0,1.0,1169.75
2010-01-05,1.2074,0.4354,-0.0994,-0.1723,0.4807,확장(Risk-On),1.0,1.0,1173.25
2010-01-06,1.1314,0.508,-0.1688,-0.41,0.4193,확장(Risk-On),1.0,1.0,1174.0
2010-01-07,1.1591,0.7022,-0.233,-0.695,0.4188,확장(Risk-On),1.0,1.0,1178.5
2010-01-08,1.3328,0.5977,-0.3452,-0.5447,0.4479,확장(Risk-On),1.0,1.0,1182.5
2010-01-11,1.3616,0.5972,-0.3694,-0.293,0.4896,확장(Risk-On),1.0,1.0,1183.5
2010-01-12,1.1558,0.4491,-0.2105,0.0708,0.4748,확장(Risk-On),1.0,1.0,1175.0
2010-01-13,1.1566,0.5077,-0.2779,0.0021,0.4626,확장(Risk-On),1.0,1.0,1182.25
2010-01-14,1.1677,0.5744,-0.2168,0.2404,0.5341,확장(Risk-On),1.0,1.0,1186.25
2010-01-15,1.0445,0.3767,-0.2856,0.4089,0.4497,확장(Risk-On),1.0,1.0,1173.25
2010-01-18,1.0477,0.4405,-0.3431,0.1886,0.4193,확장(Risk-On),1.0,1.0,1177.75
2010-01-19,1.2003,0.5145,-0.2794,0.116,0.4963,확장(Risk-On),1.0,1.0,1186.75
2010-01-20,1.1281,0.2524,-0.28,0.4078,0.4491,확장(Risk-On),1.0,1.0,1175.25
2010-01-21,0.7012,-0.1807,-0.3113,0.4793,0.1943,중립(Neutral),0.5,1.0,1151.5
2010-01-22,0.4806,-0.553,-0.2158,0.5513,0.0587,중립(Neutral),0.5,1.0,1132.0
2010-01-25,0.5271,-0.5352,-0.3379,0.5129,0.0431,중립(Neutral),0.5,1.0,1133.5
2010-01-26,0.4679,-0.2759,-0.2372,0.6415,0.1317,중립(Neutral),0.5,1.0,1128.0
2010-01-27,0.641,-0.1266,-0.1259,0.5378,0.2419,확장(Risk-On),1.0,1.0,1135.75
2010-01-28,0.2664,-0.3129,-0.0572,0.4931,0.0747,중립(Neutral),0.5,1.0,1120.25
2010-01-29,0.2698,-0.4509,-0.3525,0.5355,-0.0261,중립(Neutral),0.5,1.0,1111.5
2010-02-01,0.6264,-0.29,-0.4569,0.3996,0.0925,중립(Neutral),0.5,0.5,1127.5
2010-02-02,0.6151,-0.1677,-0.384,0.3905,0.1359,중립(Neutral),0.5,0.5,1138.25
2010-02-03,0.5809,-0.2395,-0.6814,0.2783,0.0148,중립(Neutral),0.5,0.5,1137.5
2010-02-04,0.0349,-0.8495,-0.7461,0.3754,-0.3303,수축(Risk-Off),0.0,0.5,1102.75
2010-02-05,-0.0117,-0.9406,-0.7836,0.39,-0.3766,수축(Risk-Off),0.0,0.5,1100.75
2010-02-08,-0.1446,-0.956,-0.7046,0.3291,-0.4164,수축(Risk-Off),0.0,0.5,1097.0
2010-02-09,-0.0068,-0.8221,-0.6482,0.4069,-0.3089,수축(Risk-Off),0.0,0.5,1107.25
2010-02-10,-0.0037,-0.7517,-0.7863,0.332,-0.336,수축(Risk-Off),0.0,0.5,1104.25
2010-02-11,0.1742,-0.5596,-0.7223,0.2798,-0.2175,수축(Risk-Off),0.0,0.5,1117.5
2010-02-12,0.2108,-0.4951,-0.8152,0.3011,-0.2086,수축(Risk-Off),0.0,0.5,1120.0
2010-02-15,0.1511,-0.4289,-0.686,0.3181,-0.1781,중립(Neutral),0.5,0.5,1116.5
2010-02-16,0.3544,-0.3459,-0.5251,0.3209,-0.0456,중립(Neutral),0.5,0.5,1134.25
2010-02-17,0.3921,-0.1982,-0.6549,0.1861,-0.0481,중립(Neutral),0.5,0.5,1140.5
2010-02-18,0.6418,0.2127,-0.6411,-0.0695,0.1071,중립(Neutral),0.5,0.5,1146.5
2010-02-19,0.8939,0.5458,-0.7893,-0.1609,0.2278,확장(Risk-On),1.0,0.5,1147.25
2010-02-22,1.0743,0.5691,-0.5174,-0.0794,0.377,확장(Risk-On),1.0,0.5,1148.5
2010-02-23,0.8793,0.3054,-0.621,0.247,0.2659,확장(Risk-On),1.0,0.5,1138.25
2010-02-24,1.0251,0.3449,-0.5273,0.2505,0.3508,확장(Risk-On),1.0,0.5,1144.5
2010-02-25,1.0666,0.2457,-0.7742,0.3013,0.2864,확장(Risk-On),1.0,0.5,1143.25
2010-02-26,1.2027,0.2826,-0.5185,0.3491,0.4143,확장(Risk-On),1.0,0.5,1144.5
2010-03-01,1.3096,0.2589,-0.4321,0.2325,0.4499,확장(Risk-On),1.0,1.0,1155.5
2010-03-02,1.1738,0.0887,-0.5953,0.2354,0.3195,확장(Risk-On),1.0,1.0,1158.5
2010-03-03,1.0455,0.1808,-0.41,0.2903,0.3522,확장(Risk-On),1.0,1.0,1159.5
2010-03-04,1.1523,0.5836,-0.3958,0.3499,0.5027,확장(Risk-On),1.0,1.0,1163.25
2010-03-05,1.551,0.7983,-0.4502,0.2032,0.6604,확장(Risk-On),1.0,1.0,1177.5
2010-03-08,1.5501,0.7155,-0.4067,0.2022,0.6501,확장(Risk-On),1.0,1.0,1178.0
2010-03-09,1.6543,0.5889,-0.3767,0.3417,0.6833,확장(Risk-On),1.0,1.0,1181.5
2010-03-10,1.652,0.4928,-0.3036,0.3223,0.6738,확장(Risk-On),1.0,1.0,1186.75
2010-03-11,1.749,0.4682,-0.1365,0.2874,0.7382,확장(Risk-On),1.0,1.0,1191.5
2010-03-12,1.5139,0.4568,-0.0314,0.2397,0.6722,확장(Risk-On),1.0,1.0,1192.0
2010-03-15,1.5139,0.5513,-0.0208,0.2233,0.696,확장(Risk-On),1.0,1.0,1191.25
2010-03-16,1.6686,0.4672,0.0698,0.2509,0.7559,확장(Risk-On),1.0,1.0,1200.25
2010-03-17,1.5825,0.3752,-0.0614,0.2408,0.6684,확장(Risk-On),1.0,1.0,1206.5
2010-03-18,1.6165,0.3029,-0.1811,0.1912,0.6249,확장(Risk-On),1.0,1.0,1206.75
2010-03-19,1.5495,0.1968,-0.2331,0.1696,0.5587,확장(Risk-On),1.0,1.0,1201.75
2010-03-22,1.5667,0.1033,-0.1435,0.0846,0.551,확장(Risk-On),1.0,1.0,1207.5
2010-03-23,1.5928,0.2469,-0.1389,0.0915,0.5982,확장(Risk-On),1.0,1.0,1215.0
2010-03-24,1.5295,0.2258,-0.2528,-0.245,0.4918,확장(Risk-On),1.0,1.0,1210.0
2010-03-25,1.4177,0.2019,-0.2927,-0.6015,0.3833,확장(Risk-On),1.0,1.0,1208.25
2010-03-26,1.4749,0.2019,-0.2423,-0.6067,0.4151,확장(Risk-On),1.0,1.0,1209.0
2010-03-29,1.6246,0.1678,-0.2561,-0.5157,0.4692,확장(Risk-On),1.0,1.0,1214.25
2010-03-30,1.53,0.2702,-0.2707,-0.4237,0.4718,확장(Risk-On),1.0,1.0,1215.0
2010-03-31,1.4237,0.1154,-0.1588,-0.2918,0.4437,확장(Risk-On),1.0,1.0,1210.75
2010-04-01,1.452,0.1517,-0.0981,-0.494,0.4475,확장(Risk-On),1.0,1.0,1219.25
2010-04-02,1.4051,0.1622,-0.2138,-0.5376,0.3982,확장(Risk-On),1.0,1.0,1219.25
2010-04-05,1.4459,0.3125,-0.264,-0.593,0.4292,확장(Risk-On),1.0,1.0,1228.5
2010-04-06,1.455,0.5236,-0.3698,-0.604,0.4571,확장(Risk-On),1.0,1.0,1231.25
2010-04-07,1.2797,0.3191,-0.514,-0.21,0.3677,확장(Risk-On),1.0,1.0,1224.5
2010-04-08,1.2909,0.3723,-0.4776,-0.3179,0.3778,확장(Risk-On),1.0,1.0,1229.25
2010-04-09,1.5152,0.538,-0.2978,-0.2104,0.5588,확장(Risk-On),1.0,1.0,1238.0
2010-04-12,1.446,0.569,-0.2474,-0.076,0.5751,확장(Risk-On),1.0,1.0,1238.0
2010-04-13,1.4753,0.377,-0.1401,-0.0412,0.5694,확장(Risk-On),1.0,1.0,1238.5
2010-04-14,1.6376,0.5934,0.0296,-0.1036,0.7134,확장(Risk-On),1.0,1.0,1252.0
2010-04-15,1.6679,0.7342,0.1117,-0.0817,0.783,확장(Risk-On),1.0,1.0,1254.0
2010-04-16,1.3627,0.3884,0.1371,0.1713,0.634,확장(Risk-On),1.0,1.0,1235.75
2010-04-19,1.5571,0.5415,0.1613,0.0583,0.7294,확장(Risk-On),1.0,1.0,1241.0
2010-04-20,1.7407,0.8082,0.3452,-0.0616,0.8884,확장(Risk-On),1.0,1.0,1251.0
2010-04-21,1.6876,0.689,0.0757,0.1546,0.805,확장(Risk-On),1.0,1.0,1246.0
2010-04-22,1.7935,0.89,0.245,0.1497,0.9339,확장(Risk-On),1.0,1.0,1247.25
2010-04-23,1.956,1.021,0.4632,0.1446,1.0774,확장(Risk-On),1.0,1.0,1257.75
2010-04-26,1.8768,0.7545,0.4199,0.1303,0.97,확장(Risk-On),1.0,1.0,1253.75
2010-04-27,1.2861,-0.2142,-0.0584,0.205,0.4127,확장(Risk-On),1.0,1.0,1226.5
2010-04-28,1.4779,0.0743,-0.1149,0.1177,0.5248,확장(Risk-On),1.0,1.0,1235.5
2010-04-29,1.8922,0.7377,0.2475,0.163,0.933,확장(Risk-On),1.0,1.0,1250.75
2010-04-30,1.3016,0.1963,-0.0167,0.166,0.5253,확장(Risk-On),1.0,1.0,1229.0
2010-05-03,1.536,0.4633,0.0204,0.1305,0.6781,확장(Risk-On),1.0,1.0,1244.0
2010-05-04,1.1609,-0.2615,-0.3226,0.1975,0.2899,확장(Risk-On),1.0,1.0,1218.0
2010-05-05,1.0016,-0.4587,-0.4513,0.1739,0.1491,중립(Neutral),0.5,1.0,1209.5
2010-05-06,0.404,-1.3962,-1.0028,0.2855,-0.4155,수축(Risk-Off),0.0,1.0,1168.0
2010-05-07,0.0817,-1.8434,-1.1978,0.2933,-0.6877,수축(Risk-Off),0.0,1.0,1152.5
2010-05-10,0.5696,-0.7052,-0.7624,0.1884,-0.1393,중립(Neutral),0.5,1.0,1202.0
2010-05-11,0.4962,-0.7126,-0.9821,0.2059,-0.2191,수축(Risk-Off),0.0,1.0,1197.75
2010-05-12,0.6878,-0.5549,-1.0274,0.1806,-0.1277,중립(Neutral),0.5,1.0,1215.25
2010-05-13,0.481,-0.7439,-1.0402,0.1406,-0.2566,수축(Risk-Off),0.0,1.0,1202.25
2010-05-14,0.1651,-1.1014,-1.2092,0.1898,-0.4914,수축(Risk-Off),0.0,1.0,1180.75
2010-05-17,0.2096,-1.095,-1.4134,0.1706,-0.5281,수축(Risk-Off),0.0,1.0,1180.0
2010-05-18,0.0212,-1.296,-1.2747,0.1744,-0.6091,수축(Risk-Off),0.0,1.0,1164.25
2010-05-19,-0.1483,-1.4284,-1.3659,0.1728,-0.7245,수축(Risk-Off),0.0,1.0,1155.5
2010-05-20,-0.522,-2.0171,-1.3588,0.2808,-0.9846,수축(Risk-Off),0.0,1.0,1115.5
2010-05-21,-0.3854,-1.6839,-1.1254,0.3607,-0.7831,수축(Risk-Off),0.0,1.0,1130.0
2010-05-24,-0.5914,-1.6441,-1.3443,0.3839,-0.8965,수축(Risk-Off),0.0,1.0,1116.5
2010-05-25,-0.5323,-1.3685,-1.3981,0.5195,-0.8,수축(Risk-Off),0.0,1.0,1118.5
2010-05-26,-0.5191,-1.4145,-1.6754,0.4267,-0.8902,수축(Risk-Off),0.0,1.0,1106.75
2010-05-27,-0.2055,-0.9808,-1.3195,0.2783,-0.6053,수축(Risk-Off),0.0,1.0,1146.5
2010-05-28,-0.3974,-1.1779,-1.4422,0.3295,-0.7447,수축(Risk-Off),0.0,1.0,1134.0
2010-05-31,-0.2764,-1.2281,-1.506,0.3749,-0.724,수축(Risk-Off),0.0,1.0,1136.25
2010-06-01,-0.5429,-1.3737,-1.723,0.4244,-0.9005,수축(Risk-Off),0.0,0.0,1115.0
2010-06-02,-0.2142,-0.9873,-1.7715,0.4004,-0.7046,수축(Risk-Off),0.0,0.0,1142.25
2010-06-03,-0.1215,-0.7522,-1.7033,0.419,-0.5935,수축(Risk-Off),0.0,0.0,1149.0
2010-06-04,-0.2239,-1.0741,-2.1204,0.51,-0.8005,수축(Risk-Off),0.0,0.0,1111.5
2010-06-07,-0.2996,-1.4424,-2.2451,0.4498,-0.9592,수축(Risk-Off),0.0,0.0,1093.5
2010-06-08,-0.4324,-1.2812,-2.2353,0.5086,-0.9542,수축(Risk-Off),0.0,0.0,1104.75
2010-06-09,-0.4566,-1.3552,-2.0853,0.578,-0.9333,수축(Risk-Off),0.0,0.0,1101.0
2010-06-10,-0.2958,-1.0162,-1.7497,0.5058,-0.7191,수축(Risk-Off),0.0,0.0,1129.25
2010-06-11,-0.1851,-0.8665,-1.8849,0.5769,-0.6661,수축(Risk-Off),0.0,0.0,1134.75
2010-06-14,-0.1013,-0.8102,-1.7311,0.5677,-0.5856,수축(Risk-Off),0.0,0.0,1136.0
2010-06-15,0.0737,-0.5343,-1.6552,0.5577,-0.4379,수축(Risk-Off),0.0,0.0,1159.0
2010-06-16,0.1316,-0.6131,-1.5936,0.5879,-0.4174,수축(Risk-Off),0.0,0.0,1159.25
2010-06-17,0.1751,-0.4283,-1.6083,0.6313,-0.3532,수축(Risk-Off),0.0,0.0,1161.5
2010-06-18,0.3045,-0.433,-1.6232,0.6265,-0.3135,수축(Risk-Off),0.0,0.0,1160.0
2010-06-21,0.2649,-0.5288,-1.5099,0.6062,-0.326,수축(Risk-Off),0.0,0.0,1160.25
2010-06-22,0.1627,-0.8312,-1.6355,0.6092,-0.4683,수축(Risk-Off),0.0,0.0,1140.25
2010-06-23,0.1602,-0.8218,-1.6136,0.6682,-0.4526,수축(Risk-Off),0.0,0.0,1137.25
2010-06-24,0.0641,-1.1699,-1.745,0.6782,-0.6045,수축(Risk-Off),0.0,0.0,1120.25
2010-06-25,-0.0721,-1.1254,-1.6822,0.6894,-0.6237,수축(Risk-Off),0.0,0.0,1124.5
2010-06-28,-0.0197,-1.2668,-1.5833,0.7469,-0.6074,수축(Risk-Off),0.0,0.0,1120.75
2010-06-29,-0.311,-1.5158,-1.7411,0.716,-0.8156,수축(Risk-Off),0.0,0.0,1085.0
2010-06-30,-0.2971,-1.6325,-1.6316,0.7605,-0.8059,수축(Risk-Off),0.0,0.0,1076.25
2010-07-01,-0.4594,-1.5813,-1.2717,0.7361,-0.7636,수축(Risk-Off),0.0,0.0,1071.5
2010-07-02,-0.5761,-1.3163,-1.2833,0.6566,-0.7531,수축(Risk-Off),0.0,0.0,1064.0
2010-07-05,-0.4325,-1.2934,-1.3569,0.6574,-0.7153,수축(Risk-Off),0.0,0.0,1061.75
2010-07-06,-0.3064,-1.3172,-1.2454,0.713,-0.6409,수축(Risk-Off),0.0,0.0,1074.0
2010-07-07,-0.1153,-1.1046,-1.2135,0.6563,-0.5214,수축(Risk-Off),0.0,0.0,1109.0
2010-07-08,-0.0453,-1.0565,-1.0677,0.5909,-0.4583,수축(Risk-Off),0.0,0.0,1116.75
2010-07-09,-0.1309,-0.9228,-1.179,0.5656,-0.4864,수축(Risk-Off),0.0,0.0,1122.25
2010-07-12,-0.159,-0.9405,-1.1441,0.6011,-0.4866,수축(Risk-Off),0.0,0.0,1126.25
2010-07-13,-0.0666,-0.9554,-1.0773,0.5458,-0.4496,수축(Risk-Off),0.0,0.0,1139.5
2010-07-14,-0.1284,-0.9704,-0.9225,0.6111,-0.4265,수축(Risk-Off),0.0,0.0,1140.75
